DATAAREAID,FSMAKEBUYDECISIONID,SORTINGID,Type,ProductionID,Hours,Category,RouteID,NAME,PartCategory,Lvl4FSDs,Lvl1FSDs,Ops,OpsComplete,ProductPool,Cost,V_DIE_PURCHASE_COMPONENT,V_DIE_MSD_COST,V_DIE_LSD,V_DIE_MSD,V_DIE_FSD,V_DIE_COST
gmna,Make,2023,Actual,P00066547,1722,Iteration,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,2,2,DD,141748.25,,,,,,
gmna,Make,2023,Actual,P00067120,931.5,Total,D3I450560,FTD_FENDER_DIE_PREP_12-14_FSD,FENDER OTR,15.09,,10,10,DIE-PREP,78084.14,,191410.87,1.64,0.97,2.61,515659.96
gmna,Make,2023,Actual,P00066827,424.4,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,35462.864,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066781,691.1,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,61856.591,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066784,472,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,32737.92,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066825,482.5,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,33466.2,,199193.14,1.87,1.01,2.88,567098.71
gmna,Make,2023,Actual,P00066820,487,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,33778.32,,183450.29,1.83,0.93,2.76,543730.92
gmna,Make,2023,Actual,P00066815,491.5,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,34090.44,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066830,497.7,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,34520.472,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066781,432.2,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,39870.45,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066828,124,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,3,3,DIE-PREP,10578.44,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066782,158.4,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,2,2,DIE-PREP,14463.504,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066812,246.1,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,3,3,DIE-PREP,22331.891,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066810,597,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,54512.07,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066827,283.4,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,23680.904,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066547,16,V6,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,3,3,DD,1280.16,,,,,,
gmna,Make,2023,Actual,P00066547,1061.1,Iteration,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,2,2,DD,86362.986,,,,,,
gmna,Make,2023,Actual,P00066547,3639.2,Iteration,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,5,5,DD,291172.392,,,,,,
gmna,Make,2023,Actual,P00066546,1105.8,Total,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,FENDER OTR,15.09,,1,1,V2,92400.648,,230786.25,2.06,1.17,3.23,636866.84
gmna,Make,2023,Actual,P00066541,1354.8,Total,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,FENDER OTR,15.09,,1,1,V2,113207.088,,229539.6,2.36,1.16,3.52,694342.92
gmna,Make,2023,Actual,P00067119,1832.7,Total,D3N300260,FTD_FENDER_DAS_12-14_FSD,FENDER OTR,15.09,,4,4,DAS,153140.412,,191410.87,1.64,0.97,2.61,515659.96
gmna,Make,2023,Actual,P00067126,2007,Total,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,15.09,,1,1,V2,167704.92,,180505.54,1.92,0.92,2.83,558483.29
gmna,Make,2023,Actual,P00066522,2065.9,Total,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,15.09,,4,4,DAS,188940.573,,131450.63,2.23,0.67,2.9,571420.63
gmna,Make,2023,Actual,P00066546,1105.8,V2,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,FENDER OTR,15.09,,1,1,V2,92400.648,,230786.25,2.06,1.17,3.23,636866.84
gmna,Make,2023,Actual,P00066541,1354.8,V2,D3J350400,FTD_OTHER_V2_14_PLUS_FSD,FENDER OTR,15.09,,1,1,V2,113207.088,,229539.6,2.36,1.16,3.52,694342.92
gmna,Make,2023,Actual,P00066547,678.5,Iteration,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,2,2,DD,56114.68,,,,,,
gmna,Make,2023,Actual,P00066547,7520.8,Iteration,D3D200581,NEW_FTD_FENDER_DD_14-17_FSD,FENDER OTR,15.09,,3,3,DD,609883.263,,,,,,
gmna,Make,2023,Actual,P00067127,703.3,Total,D3I450560,FTD_FENDER_DIE_PREP_12-14_FSD,FENDER OTR,15.09,,10,10,DIE-PREP,60479.723,,180505.54,1.92,0.92,2.83,558483.29
gmna,Make,2023,Actual,P00067119,365.1,Final Machining,D3N300260,FTD_FENDER_DAS_12-14_FSD,FENDER OTR,15.09,,1,1,DAS,30507.756,,191410.87,1.64,0.97,2.61,515659.96
gmna,Make,2023,Actual,P00066535,602.4,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,FENDER OTR,15.09,,6,6,DSGN,41782.464,,180505.54,1.92,0.92,2.83,558483.29
gmna,Make,2023,Actual,P00066451,40,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,1,1,DIE-PREP,3528.4,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00066450,126.2,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,3,3,DIE-PREP,10895.572,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00066449,96,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,2,2,DIE-PREP,8765.76,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00066451,39,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,3,3,DIE-PREP,3545.59,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00068987,195.5,Final Machining,D3N300100,FTD_OTHER_DAS_3-5_FSD,ROOF,3.81,,1,1,DAS,16335.98,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00066427,166.5,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,ROOF,3.81,,1,1,DAS,15359.625,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00068988,136,Final Machining,D3N300100,FTD_OTHER_DAS_3-5_FSD,ROOF,3.81,,1,1,DAS,11364.16,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00066453,351.5,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,ROOF,3.81,,6,6,DSGN,24380.04,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00066427,348.7,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,ROOF,3.81,,1,1,DAS,31777.797,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00066442,290.6,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,ROOF,3.81,,1,1,DAS,25514.786,,60529.48,0.59,0.31,0.89,176069.75
gmna,Make,2023,Actual,P00068987,126.9,Assembly,D3N300100,FTD_OTHER_DAS_3-5_FSD,ROOF,3.81,,1,1,DAS,10603.764,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00068950,283.3,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,ROOF,3.81,,2,2,DD,23672.548,,,,,,
gmna,Make,2023,Actual,P00068950,194,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,ROOF,3.81,,3,3,DD,16210.64,,,,,,
gmna,Make,2023,Actual,P00068950,78.5,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,ROOF,3.81,,2,2,DD,6559.46,,,,,,
gmna,Make,2023,Actual,P00066449,52.5,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,1,1,DIE-PREP,4793.775,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00066522,322.6,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,15.09,,1,1,DAS,29759.85,,131450.63,2.23,0.67,2.9,571420.63
gmna,Make,2023,Actual,P00066540,588,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,FENDER OTR,15.09,,6,6,DSGN,40783.68,,229539.6,2.36,1.16,3.52,694342.92
gmna,Make,2023,Actual,P00066545,534.9,Design,D2Y450300,FTD_OTHER_DSGN_14_PLUS_FSD,FENDER OTR,15.09,,6,6,DSGN,37100.664,,230786.25,2.06,1.17,3.23,636866.84
gmna,Make,2023,Actual,P00066525,498.4,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,15.09,,6,6,DSGN,34569.024,,131450.63,2.23,0.67,2.9,571420.63
gmna,Make,2023,Actual,P00067123,449,Design,D2Y450360,FTD_FENDER_DSGN_12-14_FSD,FENDER OTR,15.09,,6,6,DSGN,31142.64,,191410.87,1.64,0.97,2.61,515659.96
gmna,Make,2023,Actual,P00067125,764.4,Assembly,D3N300260,FTD_FENDER_DAS_12-14_FSD,FENDER OTR,15.09,,1,1,DAS,63873.264,,180505.54,1.92,0.92,2.83,558483.29
gmna,Make,2023,Actual,P00066522,603.2,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,15.09,,1,1,DAS,55078.192,,131450.63,2.23,0.67,2.9,571420.63
gmna,Make,2023,Actual,P00068951,451.6,V2,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,37735.696,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00068953,413.8,V2,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,34577.128,,60529.48,0.59,0.31,0.89,176069.75
gmna,Make,2023,Actual,P00068952,160.5,V2,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,13411.38,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00069000,984.1,V1,D3M350100,FTD_OTHER_V1_3-5_FSD,ROOF,3.81,,1,1,V1,82231.396,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00066452,521,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,10,10,DIE-PREP,47572.51,,60529.48,0.59,0.31,0.89,176069.75
gmna,Make,2023,Actual,P00066456,494.6,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,ROOF,3.81,,6,6,DSGN,34305.456,,60529.48,0.59,0.31,0.89,176069.75
gmna,Make,2023,Actual,P00066455,483.5,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,ROOF,3.81,,6,6,DSGN,33535.56,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00066454,474.8,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,ROOF,3.81,,6,6,DSGN,32932.128,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00066450,458.4,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,10,10,DIE-PREP,41042.754,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00068951,451.6,Total,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,37735.696,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00066449,420.4,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,9,9,DIE-PREP,38386.724,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00068953,413.8,Total,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,34577.128,,60529.48,0.59,0.31,0.89,176069.75
gmna,Make,2023,Actual,P00066451,353.8,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,ROOF,3.81,,10,10,DIE-PREP,32165.978,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00066453,351.5,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,ROOF,3.81,,6,6,DSGN,24380.04,,100177.4,0.84,0.51,1.35,266067.06
gmna,Make,2023,Actual,P00068952,160.5,Total,D3J350300,FTD_OTHER_V2_3-5_FSD,ROOF,3.81,,1,1,V2,13411.38,,48140.16,0.51,0.24,0.75,148860.8
gmna,Make,2023,Actual,P00068987,185,Subassembly,D3N300100,FTD_OTHER_DAS_3-5_FSD,ROOF,3.81,,1,1,DAS,15458.6,,50159.87,0.56,0.25,0.82,160748.73
gmna,Make,2023,Actual,P00066781,757.3,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,69149.063,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00067867,203.9,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,18618.109,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066828,282.4,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,6,6,DIE-PREP,25785.944,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00067102,1014.8,Total,D3M350120,FTD_OTHER_V1_5-7_FSD,DASH,5.2,,1,1,V1,91636.063,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067102,1014.8,V1,D3M350120,FTD_OTHER_V1_5-7_FSD,DASH,5.2,,1,1,V1,91636.063,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067105,150.9,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,12609.204,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067103,212.5,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,19403.375,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00067106,619.9,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,54921.319,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00067980,108.8,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,2,2,DD,9091.328,,,,,,
gmna,Make,2023,Actual,P00067980,746.4,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,3,3,DD,62369.184,,,,,,
gmna,Make,2023,Actual,P00067980,299.5,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,2,2,DD,25026.22,,,,,,
gmna,Make,2023,Actual,P00067980,276.5,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,5,5,DD,23104.34,,,,,,
gmna,Make,2023,Actual,P00067980,47.9,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,2,2,DD,4002.524,,,,,,
gmna,Make,2023,Actual,P00067980,335.9,V6,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,DASH,5.2,,3,3,DD,28067.804,,,,,,
gmna,Make,2023,Actual,P00066746,157,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,14335.67,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066736,251.3,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,22946.203,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066741,364.4,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,33273.364,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066731,713.1,Assembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,65113.161,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066734,472,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,4.47,,6,6,DSGN,32737.92,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00067106,619.9,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,54921.319,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00066379,510.6,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,5.2,,6,6,DSGN,35415.216,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00066371,483.4,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,10,10,DIE-PREP,44139.254,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00067091,271.4,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,24781.534,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067079,345.9,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,31584.129,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00066366,32,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,1,1,DIE-PREP,2921.92,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00066417,32,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,1,1,DIE-PREP,2921.92,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00066371,37.6,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,1,1,DIE-PREP,3433.256,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00066377,43.6,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,1,1,DIE-PREP,3981.116,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067092,160.5,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,14655.255,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00067079,161.4,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,14737.434,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067105,150.9,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,12609.204,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067103,212.5,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,DASH,5.2,,1,1,V2,19403.375,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00066377,435.3,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,10,10,DIE-PREP,39747.243,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00066366,436.9,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,10,10,DIE-PREP,39893.339,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00066367,465.6,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,5.2,,6,6,DSGN,32294.016,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00066362,475.2,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,5.2,,6,6,DSGN,32959.872,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00066373,479,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,5.2,,6,6,DSGN,33223.44,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00066417,480.7,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,9,9,DIE-PREP,43892.717,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067091,119.9,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,10948.069,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00066746,97,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,8948.25,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066731,142,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,13099.5,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066736,190.3,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,17555.175,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066746,420.5,Total,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,4,4,DAS,38487.035,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066747,420.8,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,10,10,DIE-PREP,38423.248,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066742,424.8,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,10,10,DIE-PREP,38788.488,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066732,452.5,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,9,9,DIE-PREP,41317.775,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066734,472,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,4.47,,6,6,DSGN,32737.92,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066744,474,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,4.47,,6,6,DSGN,32876.64,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066749,492,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,4.47,,6,6,DSGN,34125.12,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066739,497,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,4.47,,6,6,DSGN,34471.92,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066737,384.1,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,10,10,DIE-PREP,35072.171,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00067556,166.4,V2,D3J350300,FTD_OTHER_V2_3-5_FSD,DASH,4.47,,1,1,V2,15193.984,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00067555,182.2,V2,D3J350300,FTD_OTHER_V2_3-5_FSD,DASH,4.47,,1,1,V2,16636.682,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00067557,302.2,V2,D3J350360,FTD_OTHER_V2_9-11_FSD,DASH,4.47,,1,1,V2,27593.882,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00067696,84.1,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,DASH,4.47,,2,2,DD,7679.171,,,,,,
gmna,Make,2023,Actual,P00067696,163.5,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,DASH,4.47,,3,3,DD,14929.185,,,,,,
gmna,Make,2023,Actual,P00067696,77,Iteration,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,DASH,4.47,,5,5,DD,7030.87,,,,,,
gmna,Make,2023,Actual,P00067696,325,V6,D3D200401,NEW_FTD_OTHER_DD_3-5_FSD,DASH,4.47,,3,3,DD,29675.75,,,,,,
gmna,Make,2023,Actual,P00067107,201.5,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,ROOF,6.84,,2,2,DD,16837.34,,,,,,
gmna,Make,2023,Actual,P00067107,510,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,ROOF,6.84,,3,3,DD,42615.6,,,,,,
gmna,Make,2023,Actual,P00067107,293.1,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,ROOF,6.84,,2,2,DD,24491.436,,,,,,
gmna,Make,2023,Actual,P00067093,222,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,20270.82,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00067557,302.2,Total,D3J350360,FTD_OTHER_V2_9-11_FSD,DASH,4.47,,1,1,V2,27593.882,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00067556,166.4,Total,D3J350300,FTD_OTHER_V2_3-5_FSD,DASH,4.47,,1,1,V2,15193.984,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066741,207.4,Final Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,19132.65,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066782,277,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,6,6,DIE-PREP,25292.87,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066732,105.9,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,2,2,DIE-PREP,9669.729,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066742,115.1,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,3,3,DIE-PREP,10509.781,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066747,122,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,3,3,DIE-PREP,11139.82,10007.34,53668.77,0.5,0.27,0.77,152672.17
